Disaster Name,Severity
tropical cyclone,175.24481571728418
drought,26.508628298595035
heat wave,7.630461261783626
severe winter conditions,8.875287128108384
cold wave,15.568009313239026
storms,61.32422554686066
flood,70.18026203203664
